review_id,date,content,author
UR122842165,2012-9-January,Stayed here in Sept 2011.... But forgot to add in my review the several items of clothing missing from my room. Did complain to Expedia as I booked with them. Just make sure you check your dirty linen bag as this is where my items went missing from i did not miss them untill I got home. Just be aware this is a cheap hotel with very LOW standards.,cludasdulac
UR123691428,2012-27-January,We stayed here 2 weeks before Christmas for one night. I am so happy it wasn't more! Although the location is good very easy walking distance to Times Square and other attractions the hotel basically needs to be torn down and remodeled. Old smelly beat up and any other terrible things you can think apply here. Uncomfortable bed a bathroom door in the room that won't close and carpets I was afraid to walk aroun on in bare feet. Run away!!,ThePerk76
UR126636816,2012-25-March,We booked for NYE due to the location and price - it's true "you get what you pay for". $109 per nite a block off Times Square on NYE - what were we thinking??? Upon check in we went to our (1st) room - water standing in the bathroom floor. 4 rooms later we decided although it was extremely HOT and we could not adjust the thermostat or even turn it off we could raise the windows to cool the place down. The conditions were right when we returned: very close very late very drunk and only had to rest a few hours before heading out to the airport.,ShesFromTexas
UR126611354,2012-24-March,So the first few nights were ok then around the third day I started getting bites. At first I thought it might have been something on the street but when I started recieving more and more then I realized that it was Bed Bugs. By the time I got home my skin was swollen and red. I called the hotel to tell them but they hung up on me. So if you dont want your house infested (had to spray mine) then I would not stay here. Just wanted to warn everyone before they went through the same hardship that i did.,tabby m
UR126515751,2012-22-March,Don't expect a 4 star hotel. The place is a real dump but for less than $100 a night for 2 (I found the cheapest prices on Kayak - in the $80 range) & the great mid Manhattan/Theatre District location you won't find a cheaper place. Ok the rooms are a wreck. Naked light bulbs hang from the ceiling. The service is almost non existent. It's rumored that a dead body was found under one visitor's bed. But for location location location (with your own private bath) you will have to pay at least double for not much better. Hey you can get bed bugs staying at the NYC Hilton. Personally I've stayed here about 6 times & never saw a bed bug. The place is probably too run down for them.,Jack Yuken
UR125037013,2012-22-February,I booked this room for a weekend getaway with my cousin. We booked this at the last minute and unfortunately never checked the reviews. When we arrived the hotel was really gross. We were in room 701. The hallway reminded me of a horror movie. As soon as I walked in I knew that this was a bad idea. The tv was from the 50's with missing knobs. I didn't even touch it. Who knows if it even worked. The water took about 10 mins to get warm. Not even HOT. The mattress was gross. I regret even touching it. my cousin and I made a trail of towels on the ground so we can feel safe walking around. We wore our shoes at all times. After reading all these reviews I will never again book a hotel with reading the reviews. My body is itchy now. I never saw any roaches rats or bed bugs. I just hope to God that I didn't catch or bring anything else with me. Stay away from this place! It's not worth it.,BosPretzel123
UR123395866,2012-21-January,I am a high school teacher and my class had chosen the Carter Hotel. Unfortunatly was the hotel full of rats. When students returned to their rooms rats where on the floor. In addition the rats were eating food from the students' suitcase. Students also got many fleabits. We had booked a total of 12 rooms and in 6 of the rooms were rats. The hotel is not recommended for anyone.,Kent C
UR126388805,2012-20-March,Ive been here in 2007 it was my first trip to NY but wrong choice what becomes to hotel it was a very nice price to a very good location but that was the good part... the worst part... was that we had to change room for 3 times... because of... bugs... they call them "Night Bugs" when you enter the room everythings ok but after you asleep they come and in the middle of night we change of room 3 times the last one was in a higher floor so we dont had any problem we also saw a poem in back of the entrance door refering night bugs it was fun to read but not fun to experience it... lol. My sugest is pay a little more a be in a better place,BrunoVicente
UR126354435,2012-19-March,The hotel is located in the center of the time squar . It is very close to the attraction area. No hot water in the shower  no Fridge For two days no body clean the room No paper towles,Ghazi D
UR123237016,2012-17-January,I stayed at the Carter Hotel with my boyfriend when he was home on leave from Iraq last year 2011. We live in New York and recommend not to stay at this hotel. We were both so displeased with the hotel in every area. First of all its right by a stripper joint (which neither had an idea) so whenever my boyfriend and I came in they made us show our card for our room which for a hotel as dirty and disgusting as that is AMAZING! The lobby was dirty the soda machine would not give the soda that we put in for always something different press for a root beer and you get a ice tea. Our room was cold and we could not understand why till we seen that the big and only window was broken. The toilet leaked when we went to flash it. No internet so you have to go to the lobby to pay to use it. I don't mind paying sometimes for it but guest should be able to use it in their rooms. I recommend staying at the POD Hotel in NYC. Its much better its near many great locations. Its been a better experience for us while we stayed at hotels in NYC. I just don't think that people can have a good experience in a hotel right by Times Square unless they are ready to dish out the money.,Tabitha D
UR120377958,2011-9-November,Very dirty hotel when we complained about cockroaches in our room we were simply redirected to another room without any excuses whatsoever. Reception staff wasn't helpful at all rather grumpy and trying to get rid of customers as quickly as possible. Rooms themselves are needless to say very very dirty sheets didn't even fit the beds and everything in the bathroom was painted with ordinary wall paint.,Woudenberg
UR107543335,2011-9-May,My bf and I have spent 4 nights at Hotel Carter and seriously wouldn't recommend it to anyone! We made the mistake of booking the hotel 2 days before coming to NYC and since everything was already booked and the price was affordable we decided to stay here. The location of the hotel is great and very convenient - it is close to Times Square Theatre Distric bus metro... and it is still not too noisy. Apart from the location I also liked that our room was equipped with a bathroom and we didn't need to share it with anyone! The room itself wasn't "too bad" but it was really stinky! The floor was all covered with an old and dirty carpet. There was also a walk-in closet that we decided to leave closed because of its musty odor plus the ceiling was falling apart. The bed was big and comfortable and the bed sheets clean. The bathroom had a strong musty odor with an oxidized bath and very old structure coming apart. The towels were very used and kind of dirty (they didn't change them during our stay) and there was not gel/shampoo. And... if you want a low powered hairdryer you might be lucky and borrow one from the reception. Also we were told that our room would be cleaned every 2 days but nobody came to clean it. Besides that the staff weren't too friendly (like all of them in NYC!) - we had to go twice to the receptionist coz our room-card wasn't working! Conclusion the hotel is old stinky but in a great location. If you are planning to go to NYC book your hotel at least 1 month in advance and you will get some good deals in much better hotels. I don't know how the owner doesn't feel ashamed of having the hotel in such conditions.,inFortCo
