review_id,date,content,author
UR123354426,2012-20-January,I had a chance to stay 1 night in Hotel Riverside Studios and I know it was my last visit at this hotel. The interior of the building is very old fashioned and I would recommend you to go through the dark corridors to your room only if you want to feel like in a horror movie. There are shared toilets as well as dirty bathrooms. Maybe it could be a good hotel for drunk people returning from the pub who don't care about where they will sleep in next 5 hours. On the other side the courtyard view rooms are quiet.,Petr U
UR122373124,2012-1-January,we arrived in NY expecting alot we got alot! the showers had hair i them we had food under the bed and the long dirty hallways felt like we were walking in a horror movie. we never saw any staff other than the grumpy receptionist. ... interesting yes,samgillett7
UR120251727,2011-6-November,It's certainly not worth the $128 I paid for it. Only thing I will give it is that I have worked at summer camps and lived in a tent for a summer which was better but the sheets were clean. The police officer story: we went to the vending machine for a snack and when we came back 3 officers asked if we lived there? We said no and they said well there has been complaints by residents who said its being used as a hotel. We said we were staying the night and they told us that it is not allowed to be used as a hotel and who did we get the room from. I said travelocity and they said well try and get your money back. SERIOUSLY if they are right and why would they be there if not then believe me when I say its NOT a hotel! MY FIANCEE WAS SCARED THE WHOLE NIGHT - couldn't afford anywhere else at short notice...,gmansa80
UR118950863,2011-5-October,well where do i start the room was booked by my friends who flew in from overseas we arrive on 10/1/2011 love the vicinity it is located in but the lobby looks like a crack house that i have seen on tv the elevator was so small that 2 adults with large handbags would not fit comfortaby the rooms smelled strong of old ciggarettes and pee the bed sheets were marked and the heater was painted in an ugly pink the tv did not work the view outside was so crappy this bldg should be shut down its horrible we complained to the BBB cause these living conditions for anyone is not healthy they did not take a cancellation fee cause they told us we will not find a hotel room on the upper west side this close to the city for 700$ but we did at the hampton inn on 6th avenue.i advise anyone do not stay there (riveraide hotel),Natasha Wishuwe... S
UR91837460,2011-5-January,This was the most disquesting place that i have ever been to in my life. Everything is filthy the rooms are very small the sink in the room looked like it was going to fall off the wall. the TV was von top of a nasty little refridgerator and the remote had no back to hold the batteries in. It looks like no one ever cleansin the place and it is very smelly!!! The sorry excuse for a hotel seems more like tiny apartments turned into rooms with no bathrooms. PLEASE....P L E A S E ...... PLLEEEEEEEEASSSSSE NEVER GO to this sick nasty place!!!!! YOU WILL BE WASTING YOUR MONEY,malijax
UR118945773,2011-4-October,Attendant totally lazy and provided false info in order not to move or do anything. Rooms have moss which is unhealthy. only good thing about it is location. noisy outside due to construction but they promised a quiet room.,worldtraveler2392123
UR102255407,2011-31-March,My trip was for business and my girlfriend who traveled with me booked a room at this hotel without really looking into it. What a MISTAKE. When she made me aware that we didn't have our own bathroom in the room but would be using a "shared bathroom" I should have known this would be a disaster. But looking on the bright side of how cheap it was in a good location in NYC I decided we could grin and bear it. But I have never in my life experienced such a horrible stay in a hotel. The place smelled so bad upon walking into the lobby. The guy at the desk could barely check us in because him and some bums that were hanging out there with him were hitting on us the entire time. Then we go through a series of hallways that look like they were from a horror film to get to the elevator which looked like a door to a closet. Once inside the elevator you can barely breathe it smelled so bad and you had to hold your breath. There are people that live here apparently because the place used to be an apartment building so some peiople still live here for around $50 a week. These people could be mistaken for homeless people though which was sad. But they had signs that made no sense taped to their doors also flags and signs with obscene gestures and profane language on them!!! The room was awful. Decor didnt match was broken and stained and looked like it came from salvation army. I SWORE the bed was wooden when I sat on it it was so hard. There were dead bugs behind all the furniture. Outlets hanging out of walls. Only a sink in the room..so then we went to check out the shared bathroom. Pubic hair everywhere. Feces on floor on toilet on walls and near toilet paper holder. A sign was on the door saying "If you don't like the dirty bathroom CLEAN IT YOURSELF"!!!!! My friend and I were so upset that we tried checking out but would not only loose our money but everywhere else nearby was too expensive since most halfway decent places didn't have rooms. So we decided to deal with it. Woke up in the morning with the worst back pain in my life thanks to the bed. I had bites on me that I assume were from bed bugs. Squatted when using toilet and showered in flip flops. The water kept going from ice cold to burning hot when showering. The people who stayed there kept banging on the bathroom door when you take a shower. The heat in the room didn't work. I cant believe we made it out alive. SPARE YOURSELF THIS NIGHTMARE and DONT STAY HERE!!!!,janine0802
UR94607833,2011-27-January,This hotel is more like an old student dormitory with shared restroom/bathroom. The hotel condition is bad. The location is the only good thing. The staff was very rude when we asked if there is hot water available.,samh57
UR119682596,2011-24-October,Well if you are a rude traveler this hotel could seems an acceptable place to you. If you are such a person that only books 4 or upper stars hotels this one could means a terrible experience to you. Points in favor: It's near from everywhere in Manhattan island It's the cheapest hotel in the island You have shared bathroom maybe as accident you can know such a beauty girl with few clothes. Points against: It smells from the main door to anywhere inside. It's not a vomit smells but means that it has not a good cleaning and ventilation. As Argentinean I could say that it's extremely expensive. In Argentina with 100 bucks you can book a real good hotel maybe 5 stars. But considering that it's in Manhattan maybe riverside studios worth it. Shared bathroom there's not to much to say about this. If you don't use shared bathrooms this will be a terrible experience. In my own advice If you are such guys that go to new york and dinner in MacDonald's this is your best option. If you go to new york to live the top stars glamor just discard this webpage. Bye!!!,matias q
UR97745055,2011-23-February,Hands down the worst hotel I have ever stayed in...I should have know from the beginning as there is no parking for this hotel on a dead end street. As we entered the lobby and found our way to the elevator and eventually to our floor...as the door to the elevator opened to our floor it was written in black sharpie " 3rd Floor" as well as other graffiti.... As we entered the room (1) large burn mark from an Iron on the floor (2) blood smears on the wall as well as a host of dirty hand prints (3) dried boogers on the wall (4) You share a community bathroom which had urine all over the floor and smelled.....I immediately asked for another room and was given one next door... I opened the door to see toenail clippings on the floor...hand prints and boogers on the walls and a broken heater that could not be turned off..I called the front desk but was told to open the window which already had masken tape on it & I was to open the window in Feb...I had to go to the front desk passing numerous roaches to get pliers and a crank to turn my own heat off as a paying customer...This Place was a FLOP house......We went to cleaner hotel in Jersey.....,Dwilliams79
UR114628034,2011-22-June,I have never seen such a difference between a internet photo /review and the actual hotel.I am from the travel Industry and have travelled for 20 years to over 44 countries. Fortunately i only needed to selep and was busy the 2 days i was there. Rude staff.Totally lonley hotel. Even water vending machine was not working. The design of this building maybe First world war time!! and if you have luggage the multitude of doors and floors will tire you. The carpet was definately during Teddy Roosevelts time. South Asians ( i am one) who run motels in western countries must learn from Asia the art of service with a smile.It costs nothing. I have seen worse in India but for $ 240 for 2 nights even if it is NYC they can do much better!,wanderlust2hkv
UR118426774,2011-21-September,The first words out of the clerk's mouth were "the room doesn't have a bathroom". I believe that he says that if you look like you have any kind of class. Since the room is non-refundable they make money either way. We'd just come in from LA and didn't want to go looking for a room at night. So we get the key (when did you last see an actual hotel room key) and go up to our room (in the dingy elevator) with the intent of just staying the night. The hallways are really narrow and confusing. After finding the right hallway we went through a fire door. We were hit with an overpowering stench of urine. Holding our breaths the rest of the way we got to our door. Wait what's that on the door of the room next to us? It's a notice from the police not to enter the room. Must have been a murder committed there. We unlock the door and look upon a tiny room with a full side bed. It had a tv from the 60s might have been black and white. Sheets are stained window blind broken carpet dirty paint peeling and it smells. Didn't see any roaches or bedbugs but they were probably hiding. That was enough we fled the premises reported it to the BBB where they have an F rating (is that a surprise?). I took pictures before we left as we didn't think anyone would believe a hotel on the Westside could be this bad. Check them out and above all do not book a room there. I wouldn't board our dog there. We got a room at "On the Avenue" nearby. $10 less a night and a world of difference,Moe W
UR114566659,2011-20-June,I would advise not to go to this place. While it is relatively cheap and has a good location it is dirty to go to your room you have to go a long way with long solitary corridors and sometime you would see people just walking around that makes you wonder if they are also guests of the hotel or what...I am a female and went alone and did not feel safe at all. In addition the receptionists are not friendly. Also I still have bites from the bugs in the bed. I would consider spending a little bit more or going to a less expensive neighborhood.,mara039
