review_id,date,content,author
UR124037938,2012-2-February,This hotel is not three stars! First room i was given had no windows and two large boxes covering holes which led outside with freezing cold air. I was moved to another room but this was rundown bathroom was no bigger that a shoebox. Avoid this hotel.,Davelad2012
UR121527895,2011-8-December,I read the reviews of this hotel before we travelled but tried to keep an open mind! First and foremost the hotel's best feature is it's location! This was the reason we booked it and the hotel could not be better situated or easier to find. We arrived from the airport by train and it was just a couple of minutes walk from the station and centrally located for everything else. The staff were friendly and helpful and as mentioned in previous reviews we did have to pay a 25 deposit when we checked in. I found it strange that we were asked to hand in our room key to reception every time we left the hotel and had to ask for it back on our return. But it didn't cause any problems. Our double room (107 on the first floor) was shabby looking and dated as I had expected from reading the reviews. That didn't worry me too much though. The room was a generous size and was at the front of the hotel directly above the main entrance. There was a lot of street noise......if you were a light sleeper you'd maybe want to ask for a quieter room but I'm not and we enjoyed being able to see what was going on in the busy street outside. The TV had a good choice of English language channels and the free Wi-Fi (which is only supposed to work in the public areas) worked in our room too so that was a plus. The bathroom was clean and functional and the shower was hot and extremely powerful - but the shower head was hung far to high on the wall for most people! Luckily my husband is 6'5" and could get it down for me - I could never have reached it myself! Towels were changed daily and shower gel handwash and hairdryer are provided in the bathroom too. Breakfast was basic. There wasn't much choice but what there was was sufficient to fill you up for the morning and staff were constantly replenishing the food so nothing ever ran out even when we were among the last ones in for breakfast. Now.........the mice!! We didn't take food in our room but they still came looking for it! I'm not particularly squeamish about things like that and didn't think the odd mouse would bother me. But it wasn't just the odd one.......you could hear them scratching about in the room all night long and I have to admit even I was a bit freaked out by it! Would I stay here again? If it wasn't for the mice yes. If you're lucky enough to get a room without any this is a friendly well priced hotel for the location. But the mice were a step too far for me!,Suzanne H
UR116417905,2011-8-August,The room was dirty when we arrived. The cleaned it after we complained. Furthermore we forgot two jacket (our mistake) but I called the reception the same afternoon but the jackets was gone. No one other than the cleaning staff was in the room...... The leason learned. Dont forget anything when you leave the hotel,Jimmy_copenhagen
UR95062117,2011-31-January,I stayed at the hotel as recommended on the Easyjet website. The room was filthy the common areas shabby staff were rude and unhelpful and breakfast poor. This is not an experience that I would wish to repeat.,keithhart1948
UR121245318,2011-30-November,me and my partner stayed for 3 nights Nov 11 we had insect bites by 2nd night by the 3rd night biten really bad didnt realise this was in fact due to bed bug bites at the time as never had a bed bug problem before we found 2 bugs in the bed however didnt realise this was bed bug's!! we have both been biten at least 50 each this is disgusting!!! still 5 days back in UK still really itchy and using medication for this problem we never had this problem before when we stayed Nov 10. This is unsatsifactory at 95 euro's a night!!!!,Katie W
UR119778301,2011-27-October,what a hotel run-down tiny room window opened into a concrete court yard where people smoked and talked into the early morning so unable to open the window for fresh air with out smoke wafting into the room and the noise keeping you awake all night breakfast in the morning was the worst i have ever had coffee was like dont know hard to explain and food well we went out for breakfast after that left out luggage in the luggage room on the last day and yes they lost the key so had to wait until a replacement found stressful when you have a flight to catch would not recommended this hotel to anyone if your thinking about it LOOK FOR ANOTHER HOTEL,John N
UR121085088,2011-27-November,Location location location must be the key to the pricing here because I couldn't see how this hotel can justify charging 60 Euros a night for a single room that wasn't any better than any of the hostels you can find dotted around Amsterdam. I was most aggrieved at check in when I was informed the credit/debit card machine had broken and if I wanted to continue the reservation I'd have to pay cash. After carefully planning how much cash I'd needed to bring with me (and hence getting best exchange rates and paying minimum commission) I was a bit cheesed off that I'd now have to withdraw cash from a foreign ATM and be hit with charges I hadn't planned for. No great problem I know but it was their manner that really grated me. Once through reception it becomes clear that they don't reinvest much in this hotel. The carpets were torn and dirty stairs wonky rooms patchy and no curtain. Someone's obviously making a lot of money out of this place. But it's saving grace is that it is located half way up Damrak - 5 minutes from Centraal Station 5 minutes from Dam Square 5 minutes from the Red Light District shopping precinct right behind. Okay if all you're after is somewhere to put your head down for the night and you're not exactly after the Ritz but come on Delta - be a bit more realistic with your pricing.,Hungry_Hippo_UK
UR101726100,2011-27-March,Very disappointed as I had previously emailed the hotel to inform them of my disability as in steps are difficult for me. They allocated me a room on 3rd floor down 3 steep steps. Health and safety issue if there had been a fire when unable to use a lift. A party of young males were checking in before me and 2 of them were allocated a triple room with balcony on the first floor. I feel my request for a room without stair access was ignored. My request for a room change was refused and a subsequent email sent to the management whilst I was there received no response. This is not good customer care. I feel the girl who dealt with me on reception and allocated the rooms was not bothered. There is also an issue about the advertised wifi throughout the hotel. This is NOT the case. The staff roll out the excuse that they cannot deal with the wifi but it is accessible in the restaurant. This excuse seemed well practised. Another American guest in a first floor room told me he had been told the same and he could not access the "wifi" from the first floor either. However the restaurant staff were very pleasant and helpful. The housekeeping too was fine as the room was well looked after and I have no complaints at all re that. It was an interior room with a window looking out 1 metre to another wall. Without much natural light it wasn't the best room to allocate to a disabled person who would spend time there resting in between trying to see the city. The position of the hotel is what sells it to visitors I suspect and consequently the management does not have to try too hard. I think there is a great deal of difference between the room quality and one has to play pot luck as to which room one is allocated (with the young blond receptionist it might be more favourable to be a young male for example) Can highly recommend Der Klos for dining.... Kerkstraat 41 in between the flower market and leidsplein. This was a return visit and is the best place I have ever eaten ribs! Good idea to purchase the bus and entrance ticket to the Keukenhof. 21 = a good deal Bus goes from,remfan
UR109919383,2011-26-May,If you just want a bed four walls a TV and a shower near the red light district - and you're not fussy about cleanliness - this might meet your minimum expectations. But for most people this hotel will feel like really roughing it. I paid >$200 to stay one night in an eight person room ( unfortunately the only available room in Amsterdam that night). Positive points - Friendly receptionist. Convenient location for Amsterdam Centraal station and seedy areas of downtown - if that's what you want (red light district and coffee shops). I would say this is an OK flop house for a group of frat house types who just want to be close to the red light district and coffee shops. Sharing a room between eight will minimize costs - as long as you don't care about any degree of amenities and you're not fussy about cleanliness.. The shower was good albeit a little scary - scalding water at ENORMOUS pressure. I stood outside the shower area to adjust the temperature and once I got it to a comfortable temperature I have to say it was an invigorating way to start the day. Negative points - A grimy room. Most fittings in the room were in a state of disrepair. Lighting was rudimentary - a ceiling light at the entrance of the room and a bare bulb on one wall. There were two table lamps with no bulbs in them. Impossible to work in the room because the lack of working electric power outlets made it impossible to plug in a PC and have a light on at the same time. There is no WiFi working in the room. The bed sheets appeared to be fresh but very threadbare (holes in a few places). Curtains and net curtains were blackened after exposure over years to fumes from the street I guess. The wooden floor appeared to have been swept but I found plastic cups and litlte bits of trash that had been left behind by previous occupants . Location is rowdy and noisy until the early hours of the morning - not suitable if you want a good night's rest. There's no soap shampoo etc. The hotel provides a few scratchy threadbare towels. Restaurant - The restaurant downstairs serves an adequate free breakfast - some low grade bread some cereal a tray of soggy bacon and a tray of dried out scrambled egg. Don't go there for an evening meal. The service is odd - not allowing single travelers to take a large table even though the place is 75% empty and not offering "lunch" items like omelete in the evening. (I don't want to eat a steak just before going to bed thank you... ). Amazingly the kitchen managed to botch an order of spaghetti and salad - Ridiculously overcooked pasta and a watered down sauce from a tin I think. Awful. But I guess food is not Amsterdam's strong point in general.,jib71
UR121034362,2011-25-November,this is the worst hotel me and my friends had ever stayed in the was 10 of us had an 8 man room and a 2 man room. the beds were not cleaned proply they only flip the sheets and give you new towels there was damp on the wall and to top it off the room had MICE we found mouse traps and mouse POSION and they dont want you take take food in the room the only hotel iv ever known to be like that and if you do you will lose your deposit but now we know why. the mice had eaten threw a pack of my mates chrips/chips. will never use this hotel again and i go twice a year. for 95euros a night you should not have mice in your room DO NOT USE whatever the price or deal worst hotel EVER.,terry p
