review_id,date,content,author
UR129671603,2012-9-May,I spent a weekend at ths hotel two months ago. The rooms are spacious and the staff is very helpful and friendly. However we did find bed bugs in our beds and on the walls. I went downstairs to the front desk and informed the lady at the counter that we had bed bugs and that I wanted a full refund. Not one person from the staff went to our room to check if there were actual bed bugs. When we told the lady at the front desk she did not question us or even ask surprised. It seemed like a normal complaint from guests. I was granted a full refund. At the 11:00pm we had to leave our room and go search for a hotel with vacancies. The management at this hotel should be ashamed of themselves. How can you 'testify' that you have no bed bugs when you did not even check our room? Do yourself a favor and avoid this hotel at all costs.,Michael L
UR133897524,2012-9-July,Here for a few days on the boardwalk with my three kids. Rented a suite for some space but primarily for the kitchenette. 2 king beds with very worn and substandard linens. Almost felt dirty. No blankets. Fridge was inoperative. When I asked about a replacement fridge the desk attendants response was "were full so there is no room from which to take one from". I had to put everything back in the cooler and ice it down overnight. Place is substandard. Not worth the price. Not worth any price.,popovsky
UR122749540,2012-8-January,My husband myself and daughter have been staying at Tideland for the past four years. The first year we loved it but yes it has become very run down. I am considering going back again but after reading some reviews I'm not so sure. We usually stay in an oceanfront room right over Dunk in Donuts. We love to wake up to the view of the water while drinking coffee. The bed is very sunken in old and squeaky. The ice machines never work so we accepted three years ago we would be buying ice every day. Whatever. The location is perfect that's what brings us back. We never had a problem with pool chairs but have never stayed on the weekend. The pool and grill keep us coamong back to. The girl that worked there worked her but off and remembered us every day. Tidelands does not want to lose her!!! They should however lower the prices or do an upgrade. The place is going down fast which is a shame because of the location and potential. Oh and the staff os so unattentive!!! Rude and uncaring. And that's four years of going there!!,jcheskay
UR136493385,2012-7-August,Pro: good location nice hotel Cons:  Hidden Fee: $8.75/night for hospital fee  Freezer: Too small  Condition of Room: Sand covered floor  Fire Alarm: Uncontrollable On the last day that we were at the hotel the fire alarm went off while I was cooking breakfast for my family. It was about 7am. The night shift receptionist called us twice to ask us about the fire alarm. We did as she told us by opening the door to the hallway opening the door to the balcony and by fanning the fire alarm. After a while the smoke was gone but the fire alarm was still on. It was extremely loud and our ears were hurt. We grabbed our belongings as quickly as possible so that we could get out of the hotel as soon as possible. The receptionist came to our room but she couldnt do anything. Before she left she told us that she was going to call somebody to fix it. I dont know if she ever called anybody but when I checked out at 8:30am she was gone for the day. I complained about the noisy fire alarm to the day shift staff so they sent somebody to our room to take a look. Except that was when we left never to come back there again. The sad thing was that it was my birthday and I was very upset. My day was ruined by the uncontrollable fire alarm and the receptionist that didnt care enough about the hotels customers.,Toyen P
UR133646065,2012-6-July,This was the worst hotel we have ever stayed in. Our ocean front room was large but run down. The sink in the bathroom was falling off the wall. The vent fan did not work and only 2 lightbulbs worked on an old rusty light fixture. The sliding glass door took two people to open. There were holes in the walls and wires hanging from where smoke detectors should have been. Blinds had layers of dust and the bedspreads had burn holes(in a non-smoking room). The elevator was extremely slow and dirty. The hallways had no a/c and carpet was filthy. It took 3 days for someone to fix the safe in our room. No one ever came to address the other issues dispite multiple phone calls and visits to the front desk. We just got excuses about how busy they were and that there were other more important issues they needed to deal with.Simply put they were rude. Also pool/bar was open to the public. It was not a relaxing atmosphere. Wanted to leave and stay anywhere else but could not afford to lose that much money. We were not happy could not wait to leave and will never go back.,Laura S
UR133512932,2012-5-July,We go to OC every other year. We have young teenagers now and were looking for more space but yet still together. Sounded perfect - but sounding and is are 2 different things. First the couch had stains on it (hoping from suntan lotion) - I put a blanket from my car on it! It was gross! Went for some ice - well 5th floor broken 4th floor broken - asked front desk - said 3rd floor is working. But guess what - it's a vending machine for ice - needed quarters. But at the pool bar you could get a bag of ice for $1. Think the front desk could have told me that! Still they advertice ice machines. And they advertise free internet -- NOT TRUE -- it's in your "hospitality" cost of $9 per day for internet (which didn't always work). Beds were awful and the housekeeping was really bad. They took our dirty towels and didn't give us any new ones. When we asked the front desk for new towels they sent up housekeeping who didn't knock and came right in! Good thing we were all decent but really! The pool bar was open to the public and was standing room only in the pool. My kids hated it! The roof top pool - sounds good but on a windy day - cold and had to watch your things from blowing away! Other than the location this has nothing going for it. The front desk people were rude and only time they talked to us - was when they thought we were a family who hadn't checked out on time... When I called them to help with directions to the fishing center they had to call me back... ever where I turned it was awful! If I could have checked out and gone somewhere else I would have but it was too much money to burn away. I will never go there again and will tell all I know that it's not worth it... Only thing we had going was "great weather" which the TIdelands weren't in control off. Good thing or that would have been horrible as well!,SPFamily4
UR129368286,2012-4-May,this hotel has a great location on ocean city MD boardwalk but that is all i can say about our stay this time. the people that stayed there were very roude and loud all nite and i am talking all nite. 8:00 pm uitil 3:30 am. told the front desk three different nites about the noise and they did nothing. the made left our door open three times also. front desk again did nothing. we really did like the hotel in years past but we have changed ore minds on this stay. just a helpful though.,fordman02
UR135803209,2012-30-July,Best advise if you have a reservation take advantage of your cancellation policy. This was the 5th year we stayed at the Tidelands and it is our last. Hotel should be torn down nothing works including the staff and management. We stayed in the two room suits practically nothing in the room worked including the sliding glass doors(however they did leak during the rain storm) the lights the safe the bathroom door. Water pressure so bad you couldn't even get the shampoo out of your hair. The dirtiest room I ever stayed in.!! Everything was covered in dirt the walls and lamp shades had stains on them that had been there for months. No towels no toilet paper no soap they had a coffee maker in the room that I wouldn't let my dog drink from. Two king size (Badddd beds) with three of the smallest pillows I ever saw. The sheets are so gray you would think they suppose to b that color . The so called cleaning staff came in daily and did nothing but placed some towels in the bathroom BUT NO TOILET PAPERthe tub and toilet seat looked like someone had taken a hammer to them. Reported the problem of the safe not working three hours later someone came to the door worked on it for 1 hr and said he could not fix it and left never returned. There was so much dirt around floor of the bed frames and bathroom fixtures you could tell they were not cleaned in a year. NO MANAGEMENT EVER AVAILABLE TO RETURN A CALL ON YOUR ISSUES. IT IS CLEAR THEY ONLY WANT TO CHARGE YOUR CARD AND THEN IGNORE THEIR GUESTS. STAY FAR FAR AWAY FROM THIS HOTEL.,wicked62
UR139310682,2012-3-September,My wife and I chose this Hotel because it was on the Boardwalk had a good pool and looked ok in the photo's. This hotel was not all bad however it was not a great hotel by any means. -The Good - Great location to beach and Boardwalk- You can't beat staying on the Boardwalk in my opinion unless your are looking to keep things very quiet. - The hotel had two pools one on the roof and one on the 2nd floor. The 2nd floor Pool had a nice Bar and Grill The Blue Fin - Very friendly service. The Balcony was nice and big and gave us room for our Beach Chairs and their own patio chairs. - The Bad - The Room did have a musty smell to it especially when the A/C was on. The cleaning service not so great. We had to request new towels even though they took our dirty towels. I was also annoyed because the second night I had spilled drinks all over the and bed we had in our room including the sheets. The sheets were soaked yet the cleaning crew just made the bed and left the wet sheets on the bed. I guess my fault as I should have asked for new sheets but I had figured common sense would prevail. The room was old and the fridge did Ice over but that was because the people before me had it on MAX. The bed was not all that comfortable. The room did not have enough pillows. Also on our first night at the hotel the fire alarm went off at 2:30 AM with no explanation as to why. -My overall opinion is that for the money the hotel was not the best option however I do think that a bunch of 20 something kids would be able to deal with this place without any issue. If your looking for a full resort experience then staying at another hotel may be your best decision. If you're in town for a few days don't plan on doing anything in the room other then sleeping and don't care about the little things then this is a good place to stay.,Rich S
UR132997925,2012-28-June,Just got back from OC first time there is years for me first time for my kids. We arrived and hour early and were delighted to find that our room was ready that is where the delight ended. Parking was terrible!!! We stayed in a suite and it was hard to tell were to check-in since there are 2 front desks one for the suites and one for the main hotel. Location was good on the boardwalk I have to give them that much. Our room keys malfunctioned not once or twice but 5 times in 4 nights!!!! Really annoying to have to continue to go to the front desk for new ones and not even an apology from the front desk!!! Had a kitchenette which had some plates silverware and what not...that was nice at least I thought until I grabbed a plate that was dirty then an other then another....everything in the cupboard was greasy and dirty like they were used by the last guests. I have no problem cleaning then myself while I am there but I do expect them to be cleaned between guests!! We were on the third floor and I tried to use the stairwell....could not open the door on the second floor and when I got to the first floor I found to mattresses blocking the hall...this is also the fire exit!!!! How safe is that??? The stairwell also smelled like someone had been using it as a bathroom. I don't think that house keeping understands what a vacuum is I get it I am at the beach but sand on the floor the minute I get there!!! Plus my girls took off their shoes and you should have seen how dirty their feet were!!! Also for a hotel that bragged about just remodeling they should really clean up the mold in the bathroom.,Rebelslady
UR129006299,2012-28-April,We got there early and were able to check in early. The front desk girls were great. They were sweet and very quick. While I was checking in a lady who informed me she was the owner handed me a paper to fill out on this website about what I liked about the hotel.I won't say her name but it starts with an "A" BEWARE! When we finally got to the room the room was not clean - mold and dust and dirt everywhere but we called to the front desk and the housekeeper came up and scrubbed the floor for us and around the tub. Although this shouldn't have to happen since the rooms should already be clean we didn't complain since she worked her butt off. The hot water never got hot. The AC didn't work. Never did the heat. We asked for a blanket but of course they were out of those as well. I later went down to the lobby to sit and wait on my husband. They at least have a nice tv and couch to sit on. I proceeded to listen to the owner scold one of the girls at the front desk for not making a sale. I mean really? I work in customer service so I know how it is. You can't make someone buy a room they don't want. It was very unprofessional of the owner to treat her in that manner AT ALL but especially in front of guests staying in the hotel. You can definitely tell the only thing she is there for is to claim her money. Those poor workers definitely have a boss from hell!! The location is perfect It's close to everything. Boardwalk is great. Love the beach. I would love to give a good review about this hotel but there isn't much to say. I wouldn't give another cent to this hotel for that rude woman to spend on her 50000 car! HA,matthewsmitty
UR132921150,2012-27-June,We have been to OC a million times and I we will not be returning to this hotel. First I found dried blood on the cover of my bed that was not mine our floor had sand on it when we arrived the ac vent was covered with dust and dirtthe bath tub was too dirty to give our son a bath in. My husband found 2 mattresses in the stairwell along with trash and a very bad smell of urine. You can hear everything from the hallway which made it hard to sleep.Good luck with parking if you move you will have to park to blocks away. The list goes on and on. The only thing that was decent was the view and location we were able to see the fireworks on Tuesday from our balcony. I would not recommend this place to anyone.,momtojakob
UR135538311,2012-27-July,After staying at the resort for only 3 nights i have a long list of things wrong. During check in i was told first that i did not have a reservation then that we were already checked in and have room keys and parking pass when in reality we had just gotten there. So i had to fight to get my room keys and my parking pass. Then when parking they do not have enough parking within the lot at the hotel for us to park so we were told to go across the street and wed be fine. Ended up getting a parking ticket and was told that its not their problem. Then when walking into the room the floor was so sticky i couldnt walk with my shoes on because they had almost broken our safe was already locked and we couldnt use it there were ants in the bathroom and there was a fake nail in the side table in the bedroom. The Air conditioner was not allowed to be under 70 because it would freeze the wifi was very difficult to hook up to the pools were very tiny and the pool bar was very expensive at over $8 a drink. The housekeeping staff knocked on the door at 930 in the morning and woke us all up. After not answering after the first knock she continued to knock until someone answered. We had a towel stolen off the balcony the ice cube maker would not work properly and the walls had something dried on them. Finally the most important thing of was was that the staff could not be bothered. We had 6 people so we needed to use the pull out couch when we went to ask for sheets and pillows we were first told they didnt have any and then we had them thrown at us. When going down to the front desk after 11 we had to call for assistance whenever we called we were screamed at on the phone and told they'd be in whenever theyre done. We had to ask more than once every time we needed more towels or blankets. Then after getting a ticket for parking we went to the front desk to talk with the manager and he dipped and dodged us over 6 times and never got back to us. Worst experience i have ever had in a hotel and i will not be back.,Sara C
UR138593342,2012-27-August,After my son had bed bugs in his room over Memorial Day Weekend I decided not to stay there for Bike Week. Three weeks ago today I cancelled by reservations. I had put $500 down on my room back in March 2012 and they told me if I cancelled it would cost 10% of one night's stay. When I cancelled on AUGUST 6th 2012 they told me it would be 10% if my deposit which would be $50.00. Right there I knew I would have trouble getting anything back from these people. To date - they have not sent me a check. They told me that their policy was that a check would be issued within 5 days of cancellation. They promptly cashed my check in March. I have called for my refund numerous times. They tell me a woman comes in until 9 am and she is the only one that can issue checks. They did not know her name. I have left numerous messages for the Manager who has yet to call me back. Now it has been 3 weeks and no check. Now I have to hire an attorney to try and get my deposit back. So people I'm telling you - besides the fact that they DO HAVE BED BUGS they will also rip you off. They did move my son to some apartment down the street when he caught and brought the Bed Bugs to the front desk. They gave him absolutely no compensation otherwise. DO NOT STAY AT THIS BUG INFESTED crooked hotel. Patti Reilly Gaithersburg MD,Patt R
UR128947387,2012-27-April,My room was horrible. The mattresses are so bad it would of benefited more to go sleep on the beach. The website says the hotel was recently updated what a LIE!! The only good things are the staff was very friendly and helpful. I booked my room with Trista and she gave me a great discount. She was extremely informative and easy to talk too. I also called back to extend my stay and I talked to Latoya I believe was her name. She was very helpful as well. Also the location is perfect. But if you're looking for a clean comfortable room don't go here. For a hotel that is so pricey in the summer you'd think they would have better beds you know?,Gobigorgohome90
UR132834079,2012-26-June,Seriously read the reviews. That is EXACTLY what the hotel representative told us on the phone when we cancelled our reservation. The service and their response to the reviews alone on this website should be an indicator of the quality of this hotel. Thank you Tripadvisor and fellow contributors. I am sad to say that out of all of the great places I have visited and not left an amazing review the way in which we were treated from this hotel has compelled me to write this and to warn other people of our experience. Here is a little back story of our experience. I will disclose 100% we did not even get to the point of staying at this hotel. We were very excited to find such a great deal to book a hotel on the boardwalk on the beach the week following Labor Day. I grew up in Maryland and now live out West and I was very excited to get back and vacation in Ocean City. My mother went ahead and found this great deal and looked at the hotels website and it looked nice! She went ahead and booked the room. After further research and vacation planning we found all of the Tripadvisor reviews and I became very hesitant about staying at this hotel. I trust Tripadvisor as well as the opinion of fellow travelers. This was going to be our first time traveling with our 15 month old and staying at a hotel and the mere thought of bed bugs ants and mold scared me a lot. So... after lots of deliberation we decided to cancel our reservation and find a different hotel. We are all aware of their cancellation fee and my husband decided to call and speak with someone being that it is June and the reservation was not until September. With the more than adequate amount of time between cancellation and the actual reservation we were hoping there would be forgiveness with this fee. But there wasn't and we are happy to pay them money to NOT stay at their establishment. Here is a recap of my husband's conversation with a very rude representative of the hotel when he called to cancel the reservation: My husband called and told the representative who answered the phone that we were cancelling the reservation due to horrible reviews on Tripadvisor and brought it up to her that we were cancelling early enough that we probably should not not have to pay the cancellation fee (10% of your deposit). The representative told him that it was their policy to charge the fee. My husband then asked her is she had seen the Tripadvisor reviews and then proceeded to tell the very rude representative that it was OUR Family's POLICY not to stay in bug infested rooms. Her response was " YOU SHOULD HAVE CHECKED TRIPADVISOR BEFORE YOU BOOKED." Are you kidding me? This is the response a representative told us. Makes us think these reviews are 100% accurate listen to what this hotel representative is telling you. CHECK & READ THEM. We let them know that we would be putting a comment on Tripadvisor for them regarding their quality of customer service. My husband then told the representative to go ahead and keep that $16 (thankfully it was that little) & that it was worth every penny since it means we were not staying there. He let her know that we were SOOOO glad to find out the quality of service they provide PRIOR to the stay. My husband concluded the conversation and told her thanks for the fantastic customer service & hope she enjoys working in a bug infested 'crap hole' of a hotel. Yes a little rude on our behalf however you too would get frustrated with the situation. Educate yourself and look around before booking. There are LOTS of options in OC MD.,CML_1982
UR138426966,2012-26-August,For a high priced beach front hotel it's reasonable to have high expectations. Immediately you will be underwhelmed by the room and its dated appearance. The beds were uncomfortable and in the 3 days we stayed there the maid never cleaned the room once. I would have to call down to the front desk to get our bathroom supplies restocked after returning to a dirty room. The real kicker was charging for the use of the ice machine ($0.25). It's not the price but principal. With taxes and fees the place averaged a cost of $250 a night and that doesn't include ice? Don't bother reporting it to the robotic staff. When I checked out I was not even asked how my stay was or thanked for my business. I did not see any bed bugs in my room but I did read that other reviewers on tripadvisor recently who experienced that problem. After my stay there and my interactions with the staff I can't say that would surprise me at all. Stay away from this place! I don't consider myself someone with high standards when it comes to hotels but I think a clean room clean towels and friendly staff would fall into everyone's standards for a $200+ per night hotel. The Tidelands Caribbean fails in every one of these respects.,Allan G
UR132754224,2012-25-June,We had no AC during the entire time - 3 seperate calls and it still would not work nor would they move us to a different room. When I asked for a fan they tried telling me no. At about 11:30 pm the front desk called to tell me they have a fan for us. When it got there it had so much dust on it - I had to run it in a different direction. The elevator needs to be seriously looked at - it gave a few extra shakes - we started taking the stairs to be safe. Don't waste your money!!!! It was the worst 3 nights ever!!!,799Nonya
UR135383326,2012-25-July,What a s&$thole of a place! Staff is rude always on the phone never want to deal with you. I had to park 3 blocks away in their overflow lot at 8pm and carry my kid across a major roadway. Rooms suck! I wish I could show you pictures! Mold bathroom piglet didn't work and after the maid cleaned our room no toilet paper! You can't make this crap up! I swear it's a DUMP! Stay away!! Lower pool is open to the public because it has a bar try getting a seat at your hotel pool!! We had to leave the pool area or go to the other buildings roof pool. Please save your time money and patience. Do not stay here. I almost want to leave my email here so I can fully explain how bad this place was!,chris1gina
