review_id,date,content,author
UR122749461,2012-8-January,My partner and I booked this 'hotel' for a week but only stayed for one night as it was awful! It then took over a month many complaints and intervention from authorities to get our money back! The room was up three flights of narrow stairs with no fire escape route the room was tiny dirty and smelly! We were expecting luxury but what we got was more like a youth hostel standard! The bathroom window was not made of the usual 'modesty/obscured' glass so my parter had to stand at the window next to the shower cubicle with a towel covering the window to ensure when I was showering no one in the building next to us could see! The place was awful and to top the lot when we complained the staff were the rudest I've ever encountered! They didn't care and their grasp of the English language seemed to diminish to get out of dealing with complaints! They refused to refund our money - close to 900! Fortunately as we took pictures of the god awful place and reported the breaches in health and safety we were able to initiate a formal dispute! This place should be shut down though they are fraudulent rude and disgusting! I feel sorry for anyone who ends up staying here! I'd recommend anyone with a complaint about this place to contact trading standards!,JayandKelly
UR124286059,2012-8-February,This hotel was by far the worst hotel I have ever stayed in. On arrival it was clear that the staff was unorganised and when asked how much the afternoon tea was there was an actual argument at the front desk among the staff. Once booked in the room we received had a damp smell (not unlike England though but would have thought a 4* hotel would not tollerate such an odour). There were various items in the hotel room that were not up to standard; there was a door knob missing the shower door did not close there was no milk for coffee. The following morning we headed to breakfast as the deal we bought included breakfast but on arrival we were addressed in front of the dining room by a member of staff telling us that we were not allowed breakfast. Once she checked on the front desk and they dug out the package we paid for it was confirmed. It was handled in a shocking manner! My husband was so humiliated that he went to speak to the manager only to be told that the manager was not on site but that the staff member (who has been especially helpful I might add as a positive) will call the manager and they will call us in the room in 15 minutes. After waiting more than 15 minutes we headed down and she was still on the phone. We arrived at the front desk where the lady sitting at the pc kept on telling us that "everything is ok you can go" and we responded by "we are waiting to speak to the lady on the phone" - this happened about 4 times - showing that they do not pay attention to the customer. My husband was then pulled aside once the staff member got off the phone and they offered to pay for our taxi which we turned down as we were there with our car. They then offered us 20 for compensation on the breakfast and told that they will follow up during the week needless to say we felt like we were bribed. It is Wednesday there was no follow up. I would never pay to go there again.,Melanie B
UR125691339,2012-6-March,Firstly the fact my family could not have dinner until 8pm limited what we could do in the evenings i.e. take in a show etc.! When I called the hotel with this is was constantly told we have afternoon tea for 200 on reflection if I had known this I would not have booked with you regardless of the cost. You should consider your hotel residents more carefully! When my sister went to have dinner they had to clear their own table before they could sit down with items remaining where they had cleared them on to the next table  had to ask for soup spoons  and then knifes to eat their food! Their package did contain champagne with dinner that they never received or offered! When I went to collect them at 8pm  I was shown into a nice lounge area while I waited asked if I would like a drinks and decided on a Gin & Tonic  only to be told we dont have that!! But was offered a glass of champagne  when this arrived @ 9.50 it was flat and warm!!! I left half of it and we left. On Sunday morning they decided to go for breakfast  which was too busy and was told it will be about 30/40 minutes before breakfast! So went to the Carlton Tower instead for b/fast.,Paul B
UR124188865,2012-6-February,We booked the Topham's hotel on a special occasion and were looking forward to it. The hotel looks lovely -boutique style rooms look nice staff friendly... But scratch that surface and you come across small rooms a bed so soft you sink in it sitting down a cold bathroom (made of old beautiful stones but not thought through for cold winters) a restaurant that although serving nice food feels more like a cantine and doesn't serve alcohol (nor does the bar?)... And the little things that make a difference... are non-existent: bathroom products are limited only one toilet paper roll tea but no milk etc... Being familiar with 3 to 5* hotels one can safely say that this one is far overrated way overpriced -prices of a 4*- for really what overall is just about a 2* despite its lovely looks. Thankfully we went on a special deal...,Allie L
UR125582393,2012-4-March,I went to the hotel with my boyfriend having bought a voucher via Groupon and were expecting a 4 star standard. However upon arrival we were asked to wait aside and had prompt the staff to be seen and allocated a room. The room itself would have had nice furnishings if it was not for the damage (cracked mirrors water damage on ceiling lights not working draw wouldn't close etc...). The room was also very compact- not much room to circulate and really stuffy- we had to get them to turn the heating down twice to make feel as least comfortable in the room. The 3 course meal which was included as part of our stay looked quite basic on the menu but was actually very tasty and worth the price we paid. Another complaint would be on the security deposit of 50 which they 'blocked' on my card upon arrival. I understand that this is common practise among hotels but there was a lack of information on what would happen with this when we left. I had to call them to reassure myself that the funds had been released upon departure. However this money is still blocked almost a week later at the point of writing this... Overall a poor experience- poor customer service- food was good- room was average. Maybe worth going but don't expect much from them.,Rachel T
UR123786930,2012-29-January,We used a groupon voucher to stay in london for my fainces birthday weekend. Staff were friendly on arrival and let us use the luggage room as we couldn't check in until 1300 which we were grateful for. When we did check in we were told we had been upgraded to deluxe double room 4 which we were excited about. The decoration was nice and room adequate. Only problem was that it had a real draft as was at the very front of hotel next to reception and extremely noisy. You can hear the front door going which appeared to be opening and shutting all through the night. The linen delivery van also turned up at 0700am and was extremely noisy parked right outside our room. It also unfortunately seemed to be where everyone went outside to smoke so there was always a strong cigarette smell coming in from outside. Not pleasant for non smokers. We chose to eat at 2100 in the restaurant and had pre booked meals 2 days before so they knew our starters  mains and deserts way in advance. Despite this we arrived at 2050 and were seated and given the champagne... They unfortunately could only offer tea or coffee or water to drink and had no bar menu. We received our starters 40 minutes after our arrival which was actually bruschetta and didnt require much cooking so we failed to see how they could have taken this long. Lasagne was standard and did not come with any vegetables or salad which you would normally expect. There were couples that arrived after us that we're on desert as our starters came out. In summary we were a bit disappointed with our stay and have read some very positive reviews from some on here so maybe a different room would have made for a different stay experience for us.,JUDE069
UR125382245,2012-29-February,Difficult review this one as we booked this hotel up hurriedly on the way to London staying that night via late rooms then read the reviews. Oh dear we thought and started to panic rang late rooms back up to say hopefully we could cancel due to the negative reviews they have had. Lateroom's got straight onto the case but called back five minutes later to ask that the manager was not in until tomorrow so we MAY end up paying even if we didn't stay. So I blamed the poor old husband and he took the ear bashing. We went and had a great day out then decided to check in to see what we had let ourselves in for. Firstly we arrived to see a notice on the front door to check in at Tophams Hotel no 28 instead of No 50 which annoyed me as we had walked back and lets face was this place was never going to stand a chance especially as when we walked into Tophams what a lovely bright clean and shiny reception so we negatively checked in for Belgravia Mews then to be told that Tophams was not fully booked so they had upgraded us to for the same price I honestly saw my husband's shoulders lift about a foot with relief so went happily to our room No 4 which was in the basement opened the door and got a really pleasant surprise considering what we thought we would be getting!! then on closer inspection...... there was a really bad odour of damp/drains in the room the shower lights were not working a HUGH bath but the shower attachment would only work with the bath taps on sealing and grouting missing in the bathroom chips on the woodwork and the carpet could have done with a good clean the mattress was so soft you sunk in the middle and then the air conditioning seemed to have a mind of its own. However remember we got this at a bargain price of 62.16 including breakfast so should we be complaining probably not! The next morning we remember the clonking noise as people walked through the reception area above but we had things to do so didnt want a lay in (good job really). We also then noticed no milk or English tea in the hospitality tray so ventured to breakfast. English breakfast luckily for us was included in the price although again I think this was because we had been upgraded as I heard someone enquire if they could have a cooked breakfast. The waitress obviously says yes but it was 19.95 thank goodness she declined. The breakfast was buffet style and when I got there they had run out of eggs and bacon the rest was all being kept warm under not very efficient chaffing tins. The Danish pastries were excellent though so probably best to stick to continental breakfast. Summary: We did well in the end for 62.16 in the middle of London and were grateful for the upgrade despite the maintenance issues. The reason why I am publishing this on both hotels is to warn others not to pay TOO much for the Tophams hotel as it does have its downfalls and perhaps try and get an upgrade if you are staying at Belgravia Mews which we could not fault as we did not stay there. All staff were polite but when we pointed out the smell issue not much notice was taken so overall ok but wouldnt pay over the top for this hotel.,rakeevil
UR123744594,2012-28-January,Booked and pre-paid through lastminute.com top secret deal. Our attempted stay was on 10 November. On arrival at 10pm decor looked ok. Very unwelcoming reception staff squabbling amongst themselves who took a while to notice we were waiting to check-in. There was then a disagreement about which room we had been allocated....more strained conversation between check-in staff. Our voucher was not accepted due to the hotel not processing the payment from last minute.com. Having contacted our credit card provider we confirmed our payment had been processed we had our hotel voucher and had expected that the hotel would resolve the issue.....however we were advised we would not be allowed to stay at the hotel without paying for a night's stay- 250. Having already paid approx 570 through lastminute.com and in possession of our voucher and booking confirmation we refused to provide them with any further payment or swipe of our card. Long-story short we spent almost 2 hours in reception arguing with numerous check-in staff and the general manager (over the phone). The general manager was particularly rude was not prepared to speak to me in the first instance and when he did he interrupted me constantly and actually hung up the phone on me. The check-in staff were regularly calling him throughout the 2 hour ordeal for advice; they are not empowered and were visibly scared to agree anything with us without speaking to him first. Finally we decided we would not stay at the hotel (despite already having paid in full for 3 nights to last minute.com and having no-where else booked in London). Even when we advised the staff we were leaving and that we wanted a refund they would not even do this. We found another hotel and got a walk-in rate - at this point it was after midnight. The next day I called lastminute.com and told them what had happened. Lastminutecom advised that Tophams should have contacted Lastminute.com using the 24 hour hotel support service they provide and the matter could have been resolved immediately allowing us to check-in straight away. Lastminute.com provided excellent service and arranged an immediate refund. Tophams staff did try to call lastminute.com when we first arrived but they used the standard customer service number that shuts at 8pm they told us they had no out of hours number that they could use. Despite asking the general manager to call me when he was back in the hotel the next day I received no phone call and no apology; this is despite Tophams being completely in the wrong. The staff simply did not know how to deal with a situation that could have been resolved so easily via a quick call to lastminute.com out of hours service. Our experience at Topham's was absolutely horrible we have recommended that lastminute.com take Tophams off their list of hotels offered and we would certainly advise other potential guests not to take the risk of staying here; clearly it can be hit or miss but when it is bad it is truly horrendous.,C M
UR123709639,2012-27-January,Very poor service atrocious food no toiletries rooms fine for the vertically challenged but nicely decorated,matt246
UR125183630,2012-25-February,First impressions on going into the hotel are very good. Reception staff were very friendly and helpful. The actual hotel accomodation was quite nice. Rooms furnished tastefully although ours was a little cramped and very hot. So far so good. We had our meal booked for 7.30pm (having preordered from a limited menu on a "romantic 3 course meal with champagne" deal with Groupon). We went to the bar at 7pm which was not staffed so we had to ask in reception for drinks. We were brought our complimentary glass of champagne. After making our way to our table we asked for wine with our meal. Nope don't have any wine. WHAT???!!!! have you ever ever ever been to a restaurant in a four star hotel in London that doesn't serve wine?. Ridiculous - bordering on the Faulty Towers. From here it went swiftly downhill. The "carrot soup" was blended carrots heated in the microwave and was the consistency of baby food. The waitress explained that it was "creamed" and this is how they make it italian style. Never had soup like that in my life. Gloup more like. Bruschetta was french stick with a couple of mushroom smoked salmon very basic very poor very disappointing. Don't get me started on the mains they appeared within seconds of the starter being removed. Lasagne was Findus like microwaved tosh with a few dry cucumber slices as garnish. No option to order sides no fresh veg no chips nothing. Chicken salad plonked on rocket with some small cubed potatoes and cherry tomatoes. No dressing. Dry tasteless non descript. Had better food in a Harvester. In fact later in the evening we went to Victoria station and got an Upper Crust cheese and tomatoe roll that was infinitely better that what we'd eaten at the hotel. Oh and because there wasn't any wine (still can't quite believe it) my husband asked for a bottled beer with his meal that was served warm and in a warm glass. Classy. NOT GOT A CLUE. Fits of giggles ensued it was that bad. On checking out we explained how disappointing the meal was and was told that they would tell the "management". The "management" needs a few lessons in how a restaurant should be run. This is a nice hotel on the surface but that's as far as it goes scratch underneath and it's not good. They are cashing in on their location and no way provide the service in the restaurant that you would expect from a four star establishment.,clare g
