review_id,date,content,author
UR125709632,2012-6-March,Can't say anything nice about my recent experience staying here. The rooms are in bad repair and have had nothing spent on repair since Travelodge took the building over from Holiday Inn Express. Rooms are dirty holes in walls fixtures hanging off walks. TVA without remote controls. Dare I go on? I can talk in the plural as several of my colleagues stayed here and had the same experience. Come on Travelodge. Do something about the premises or do you just not care?,DJN97
UR122636023,2012-5-January,On arrival it became apparent the type of hotel it was to be.First impressions were it was very dirty in that litter was visible all around the foyer. People were hanging about the cafe/bar and sleeping.I asked for a quiet room at the back of the building as I work nights.I was given room 003 on the bottom floor adjacent to the linen room and overlooking the North Circular Road. Room was changed at my request to 528 on the 5th floor.As you exit the lift a twin socket is attached to the wall with silver duc tape the carpet is filty and again the rips and tears are covered in silver duc tape the whole length of the corridor.On entering the room the curtains are hanging off the rails. On checking the bed I find rose petals behind the headboard nail clippings all over the carpet. A light fitting in the bathroom over the shower is not working and this is probably due to the obvious leak from the shower in the room above.Got to be a safety risk from electricity here.I had pre booked breakfast. Travelodge policy states this would be served at 0800hrs on bank holidays they decided to serve it at 0900hrs on the 1st day and 0915hrs the 2nd day. This meant me being out of bed for longer after returning from a 12hr night shift.Even though I had explained I worked nights I was woken by staff twice before 12 midday to make sure I was checking out even though I had a confirmed week long booking which been paid for. Noise levels during the day were unacceptable during the day. If I had made the noise during the night that others made during the day I believe the Police would have been called and I would have been asked to leave/possibly arrested.Travelodge have offered me an Evoucher to the value of 50 which has a shelf life until July 2012.,neil a
UR127323286,2012-5-April,We booked in to this Travelodge as we had booked a tour around wmbley StadiumI really wish we hadn't. Our Family room had plastic skirting board which hadn't been joined up the corners were either broken or missing leaving exposed cables.A long sheet of Wallpaper was peeling off one wall there were two wall lights one with it's shade missingl eaving wires visable. The bed side lights were very nice and attatched to the headboard unfortunatly one was totally missingthe latch on the window was completly loose.In the toilet out of two spotlights only one worked and the other had been pushed up in to the holder and just leftthe plastic tiolet roll holder had been smashed and had a hole in it. When we were in the dining room all the tabletops wobbled one of the easy bucket chairs had obviously been broken at some time and a piece of wood had been attatched to it to act as a leg! I have written to Travelodge but they haven't even had the decency to reply it says it all. They had a lot of contract workers in so this is obviosly the clientel they are aiming at.,melanie m
UR123774178,2012-29-January,I don't know where to begin with this hotel. It must be one of the worst places I have ever experienced. It pulls down the Travelodge brand and appears completely cut adrift from any claims the company has of being a brand to be trusted. Everything about Wembley was negative - from the utterly inadequate breakfast to general cleanliness. Ringing in my ears will always be the plea from a man on reception when I checked out - if I awarded this hotel more than 7 on the emailed feedback sheet they would receive extra funding from Travelodge HQ. There's no way I could lie to such an extent as to award this much points at all. I urge anyone who needs a cheap place to stay in London to try anywhere else - literally anywhere. I cannot agree enough with the other negative reviews.,D0kt0rb
UR125408910,2012-29-February,Have just returned from a 2 night stay and have NOW read the reviews and seen the photos. (I wouldn't bother to look at Tripadvisor for reviews of a Travelodge as we have stayed in lots of them in town or city centres on motorway service stations and along main routes. I trusted the brand and thought I knew what to expect. Many leave a lot to be desired but you know you are not paying for The Ritz.) Our impressions are not influenced by these reviews but are our own findings. This Travelodge is GRIM. We normally take the train to London and stay centrally but this time we were driving. We chose this Travelodge because it was easy to find close to a tube station and had parking. Yes it was also cheap. The photo on the website does not do justice to the outside of the building which is incredibly shabby. It makes little difference whether you enter by the front door flanked by a pair of planters filled with fag ends and vomit or the back door next to the delapidated shed containing rubbish bins and a broken bed. Trust instead the reviewers photos and comments. Add to this dirty lifts rucked up carpets held together with gaffer tapewater stained ceilings traffic noise and the smell from food factories front and back. This is what you can expect at Wembley. Being early and unable to check in we drove around to check out the local area where England welcomes the world to the jewel in the crown of association football. We concluded that it had no redeeming features. We drove back & paid to park at the hotel walked through the intimidating rubbish strewn wasteland to Stonebridge Park tube station and spent the afternoon in the West End. Upon returning that night we were apprehensive about what we would find inside. Our room was clean (apart from the windows which were filthy despite being on the 5th floor) but worn. Housekeeping was adequate 2 lights had no bulbs the TV remote didn't work and the sink had no plug.These are minor faults that management can influence compared to the bigger job that is the general state of the building which is down to the company itself. Our room was at the front so the traffic noise is intrusive but only to be expected. On the positive side our fellow guests were quiet and there were no crying babies or rowdy drinkers. Or maybe we just couldn't hear them. In view of the neighbourhood we left the car in the car park for the 2 days of our stay and spent the entire time in Central London. 5 per day is not a lot to pay when on street parking off Wembley high street was 1.50 for 40 minutes but we would have been very concerned had we seen the pictures of smashed car windows beforehand. Although we had planned to spend the rest of today in London we checked out at 9.30. The receptionist who like all the staff we spoke to was helpful and friendly. Despite the fact that he must have received negative feedback many times before he actually asked if everything had been alright during our stay!!!! We couldn't wait to get on that North Circular Road and head out of London. And they say 'it's grim up north'.,laNyonsaise
UR125292306,2012-27-February,This place was terribleOn the busy north circular the window did not shut properly the catch was broken so noise level was awful.Opposite a noisy food factory we didnt have a plug for the sink the plastic skirting board was broken exposing sharp edges.The breakfast was very poor little choice of low quality products we tried some food from the bar menu awful.The fridges in the bar dont work so warm bottles yuk there was also feet missing off both beds .Absolute dump never again.,Expo999
UR126291370,2012-18-March,Tired looking tape on the carpet in the corridors. too much noise coming through the Bedroom windows staff agreed. smell of cigerette smoke from room next door. Was told security went and gave them a warning. swapped rooms / floor but same problem with window (pull it closed and no noise /let go noise returns). Strong smell of marijuana in the corridor on this floor so told them not staying. Moved to the travel lodge on royal park much better. Seems travel lodge just doesn't care about this hotel??!,Zahid B
UR122376216,2012-1-January,Got this hotel for 4 days over the new years period. Reading the reviews I imagined it to be a poor standard but because it had a carpark and easy to get to from where Im located I thought Id go for it. Now from where I live up the M1 it was easy to get to so thats a big plus. The secure carpark is 5 daily and it pay and display. Doesnt seem overly inforced by anyone though onsite so leeway I imagine is used if you are over you time. The carpark is not locked it has a barrier but it looks like it has been broken off. The gate so you can not enter the grounds is also never locked. I would advise if parking in the grounds park as close the the major entrance as you can or something you can see from the bedroom. You can test your luck and park on the Rd although I saw afew cars broke in there over the last 3 nights I was around the area So I wouldnt do it for sake of a fiver. The hotel is VERY basic. The staff are fine never had a problem with dealing with them face to face. Now the rooms are basic if you get a room on the back side facing the river then its pretty quiet. The front of the hotel though is very noisy. Most rooms on the back will look out on Wembley. My room was cold one little storage heater simply wasnt enough. One pillow was supplied only. The shower was nice but the toilet didnt flush too well and the sink when emptying with water which took along time smelt very very bad worse then a toilet would smell in a bad situation. Towels were also in short supply. 3 days past and non were given out. In the end had to get some from reception. The card entry to the room is a joke as it doesnt work for longer then 20 minutes normally. So make sure you go to reception and get the room card redone when you arrive back in the hotel they blame it on mobile phones being next to the card but this isnt true as the card wouldnt work within 20 minutes which within it was nowhere near anything else. The general feeling is the hotel is worn. Have been told its getting a big refurbish but I imagine it will lose a lot of custom before then. Location wise its between Stonebridge and HangerLane. Both are between a 12  17 minute walk with Stonebridge being a left turn out of the hotel and then follow the road. You go under several rail bridges but this never felt unsafe as there was always other people about. Hanger Lane is abit of a harder walk. From the station getyourself on the main road right away then head left walk down to the park head to the underpass and then entrance 5 then walk you will see Travelodge in the distance on the left side of the road. All in all I would have liked somewhere alittle closer to the tube. But it all worked out ok in the end. Although I would not stay in this hotel again,bing1978
UR123980613,2012-1-February,1st Impressions Count FACT ! On approach I noticed the huge ugly steam spewing factory across the road as we arrived into the parking lot I noticed that directly behind the hotel was another horrendous 80s built and forgotten about factory with the very same name as the one I had just seen What a great idea build a Travelodge right in the middle the smell will hit and cling to the building on both sides !! The Entrance to the hotel or doss house it would be more aptly named was dirty surely mops and buckets dont cost that much in Wembley! You have to pass one of the corridors on your way to Reception the carpet that runs the length of the corridor had never been introduced to a hoover in its life Im pretty sure the flee bitten thing is about to walk to the nearest skip by itself. Reception were friendly enough and announced that we should be staying on the 4th floor. So we thanked them for the 60 seconds of their time and allowed them to get back to doing the crossword or whatever it was they were doing before we arrived. As we waited patiently inline for the lift (only 1 of the 2 working need i bother telling you and I have waited less time at theme parks for the rollercoaster) I noticed that all the other guests in the queue were male i then realised that they were all workmen and thought it odd that with so many workmen around the place was clearly in such disrepair (a lick of paint once a decade would certainly be an improvement) however it certainly explained why the carpets were full of cement and dirt from their dirty boots then i realised as we all trotted along the corridor and many of them staggering that they were in fact guests of the hovel. Trying to keep our spirits up we opened the door to the room took a deep breath and to my deepest joy and i nearly wept the bed was nice and clean the bathroom acceptable and oh what luxury there was tea and coffee making facilities. But wait there was a great big hole on the bathroom door that had been patched up by someone whos motto must be "Slap Dash earns the cash" same guy had filled in the many holes in the walls. The ceiling was decorated by what I guess must have been a glass of red wine flung with some abandon upwards and left there to dry in. We dumped our stuff and headed back down stairs to enquire about internet and the nearest petrol station. We were met with a whole flock of work men who were talking gingerly to their work mates who must have been given the day off and had spent their weeks wages in the pub. We were there for 30 minutes and it was like a YMCA men coming and going Brining in their Asda shopping(I didnt realise Travelodge has the option of self catering) making phone calls back home to their wives just to keep up the weekly tradition of arguing. Others on their laptops the rest just supping their drinks and staring into their glass. I was the only female I saw the entire time. We paid 25 pound so we weren't expecting the Ritz but we didn't want the YMCA either. Oh and did I mention that we had to pay for the parking in the hotels very own car park 5 quid for the pleasure. If I had know what this place was like I would have avoided it like the plague and happily paid more for a nice hotel. Take my advice don't think twice  Dont book here stay well clear !!!!!! SHUT THIS PLACE DOWN !!,Mzkarmb
UR127058665,2012-1-April,This will be short and sweet. Stayed for one night. Room no 7 Smelled like damp so we were moved. The hotel was not a good smell and was very old. Back breaking bed with plastic on the mattress. People who stay there must not be able to control their bladders. That said it is 2 miles from Wembley stadium. We stayed their on a Friday evening and took the 10 min walk to the tube. I am sure its not a safe area. HUNDREDS of bikers at the cafe there most seemed very respectable however there were blokes in vans and cars who did not seem so respectable. Could do with a massive refurb but to be honest its prob not worth it. So. for 20 its well worth it + 5 parking if your ok with a shed. Works for me at this price but would not spend anymore than 25!!! Enjoy :),adam1111_11
